,Team,Year,Season,Game_num,Date,Away_flag,Opponent,OT_flag
111,Detroit Pistons,2010,regular,30,2010-12-26,0,Chicago Bulls,OT
112,Detroit Pistons,2010,regular,31,2010-12-27,1,Charlotte Bobcats,
113,Detroit Pistons,2010,regular,32,2010-12-29,0,Boston Celtics,
114,Detroit Pistons,2010,regular,33,2010-12-31,1,Phoenix Suns,
115,Detroit Pistons,2010,regular,34,2011-01-03,1,Utah Jazz,
116,Detroit Pistons,2010,regular,35,2011-01-04,1,Los Angeles Lakers,
117,Detroit Pistons,2010,regular,36,2011-01-08,0,Philadelphia 76ers,OT
118,Detroit Pistons,2010,regular,37,2011-01-10,1,Chicago Bulls,
119,Detroit Pistons,2010,regular,38,2011-01-12,0,Memphis Grizzlies,
120,Detroit Pistons,2010,regular,39,2011-01-14,1,Toronto Raptors,
121,Detroit Pistons,2010,regular,40,2011-01-15,0,Sacramento Kings,
122,Detroit Pistons,2010,regular,41,2011-01-17,0,Dallas Mavericks,
123,Detroit Pistons,2010,regular,42,2011-01-19,1,Boston Celtics,
124,Detroit Pistons,2010,regular,43,2011-01-21,1,New Jersey Nets,
125,Detroit Pistons,2010,regular,44,2011-01-22,0,Phoenix Suns,
126,Detroit Pistons,2010,regular,45,2011-01-24,1,Orlando Magic,
127,Detroit Pistons,2010,regular,46,2011-01-26,0,Denver Nuggets,
128,Detroit Pistons,2010,regular,47,2011-01-28,1,Miami Heat,
129,Detroit Pistons,2010,regular,48,2011-01-30,1,New York Knicks,
130,Detroit Pistons,2010,regular,49,2011-02-02,0,Charlotte Bobcats,
131,Detroit Pistons,2010,regular,50,2011-02-04,0,New Jersey Nets,
132,Detroit Pistons,2010,regular,51,2011-02-05,1,Milwaukee Bucks,
133,Detroit Pistons,2010,regular,52,2011-02-08,0,San Antonio Spurs,
134,Detroit Pistons,2010,regular,53,2011-02-09,1,Cleveland Cavaliers,
135,Detroit Pistons,2010,regular,54,2011-02-11,0,Miami Heat,
136,Detroit Pistons,2010,regular,55,2011-02-13,0,Portland Trail Blazers,
137,Detroit Pistons,2010,regular,56,2011-02-14,0,Atlanta Hawks,
138,Detroit Pistons,2010,regular,57,2011-02-16,0,Indiana Pacers,OT
139,Detroit Pistons,2010,regular,58,2011-02-22,0,Houston Rockets,
140,Detroit Pistons,2010,regular,59,2011-02-23,1,Indiana Pacers,
141,Detroit Pistons,2010,regular,60,2011-02-25,1,Philadelphia 76ers,
142,Detroit Pistons,2010,regular,61,2011-02-26,0,Utah Jazz,
143,Detroit Pistons,2010,regular,62,2011-03-01,1,Milwaukee Bucks,
144,Detroit Pistons,2010,regular,63,2011-03-02,0,Minnesota Timberwolves,
145,Detroit Pistons,2010,regular,64,2011-03-06,0,Washington Wizards,
146,Detroit Pistons,2010,regular,65,2011-03-09,1,San Antonio Spurs,
147,Detroit Pistons,2010,regular,66,2011-03-11,1,Oklahoma City Thunder,
148,Detroit Pistons,2010,regular,67,2011-03-12,1,Denver Nuggets,
149,Detroit Pistons,2010,regular,68,2011-03-16,0,Toronto Raptors,
150,Detroit Pistons,2010,regular,69,2011-03-18,0,New York Knicks,
151,Detroit Pistons,2010,regular,70,2011-03-20,1,Atlanta Hawks,
152,Detroit Pistons,2010,regular,71,2011-03-23,0,Miami Heat,
153,Detroit Pistons,2010,regular,72,2011-03-25,1,Cleveland Cavaliers,
154,Detroit Pistons,2010,regular,73,2011-03-26,0,Indiana Pacers,
155,Detroit Pistons,2010,regular,74,2011-03-30,1,Indiana Pacers,
156,Detroit Pistons,2010,regular,75,2011-04-01,0,Chicago Bulls,
157,Detroit Pistons,2010,regular,76,2011-04-03,1,Boston Celtics,
158,Detroit Pistons,2010,regular,77,2011-04-05,1,Washington Wizards,
159,Detroit Pistons,2010,regular,78,2011-04-06,0,New Jersey Nets,
160,Detroit Pistons,2010,regular,79,2011-04-08,0,Milwaukee Bucks,
161,Detroit Pistons,2010,regular,80,2011-04-10,1,Charlotte Bobcats,
162,Detroit Pistons,2010,regular,81,2011-04-11,0,Cleveland Cavaliers,
163,Detroit Pistons,2010,regular,82,2011-04-13,1,Philadelphia 76ers,
164,Detroit Pistons,2011,regular,1,2011-12-26,1,Indiana Pacers,
165,Detroit Pistons,2011,regular,2,2011-12-28,0,Cleveland Cavaliers,
166,Detroit Pistons,2011,regular,3,2011-12-30,1,Boston Celtics,
167,Detroit Pistons,2011,regular,4,2011-12-31,0,Indiana Pacers,
168,Detroit Pistons,2011,regular,5,2012-01-02,0,Orlando Magic,
