,Date,Team,Acquired,Relinquished,Notes
6304,2015-03-10,Pistons,,Joel Anthony,placed on IL with groin injury
6305,2015-03-10,Spurs,,Emanuel Ginobili / Manu Ginobili,placed on IL with illness
6306,2015-03-10,Spurs,Reggie Williams,,activated from IL
6307,2015-03-11,Celtics,,Isaiah Thomas,placed on IL with back injury
6308,2015-03-11,Celtics,Avery Bradley,,activated from IL
6309,2015-03-11,Hornets,,Cody Zeller,placed on IL with shoulder injury
6310,2015-03-11,Hornets,Kemba Walker,,activated from IL
6311,2015-03-11,Nets,,Sergey Karasev,"placed on IL with torn MCL, disloated patella in right knee (out for season)"
6312,2015-03-11,Pistons,Joel Anthony,,activated from IL
6313,2015-03-11,Rockets,,Kostas Papanikolaou,placed on IL with sprained right ankle
6314,2015-03-11,Rockets,Nick Johnson,,activated from IL
6315,2015-03-11,Suns,,Brandon Knight,placed on IL with sprained left ankle
6316,2015-03-11,Pistons,,Quincy Miller,placed on IL
6317,2015-03-12,Grizzlies,,Mike Conley Jr.,placed on IL for rest
6318,2015-03-12,Grizzlies,,Tony Allen,placed on IL for rest
6319,2015-03-12,Grizzlies,Jarnell Stokes,,activated from IL
6320,2015-03-12,Grizzlies,Russ Smith,,activated from IL
6321,2015-03-12,Pacers,,Roy Hibbert,placed on IL with elbow injury
6322,2015-03-12,Pacers,C.J. Miles,,activated from IL
6323,2015-03-12,Spurs,,Reggie Williams,placed on IL
6324,2015-03-12,Spurs,Emanuel Ginobili / Manu Ginobili,,activated from IL
6325,2015-03-13,Hawks,,Mike Scott,placed on IL with fractured left big toe
6326,2015-03-13,Hawks,Jarell Eddie,,activated from IL
6327,2015-03-13,Hornets,,Al Jefferson,placed on IL with strained right knee / right calf injury (P)
6328,2015-03-13,Hornets,P.J. Hairston,,activated from IL
6329,2015-03-13,Mavericks,,Al-Farouq Aminu,placed on IL with bruised/sprained left shoulder
6330,2015-03-13,Mavericks,Greg Smith (a),,activated from IL
6331,2015-03-13,Raptors,Bruno Caboclo,,activated from IL
6332,2015-03-13,Thunder,,Serge Ibaka,placed on IL with right knee injury (out for season)
6333,2015-03-13,Thunder,Steve Novak,,activated from IL
6334,2015-03-13,Warriors,,Andrew Bogut,placed on IL
6335,2015-03-13,Warriors,James Michael McAdoo / James McAdoo (Michael),,activated from IL
6336,2015-03-14,Grizzlies,,Jarnell Stokes,placed on IL
6337,2015-03-14,Grizzlies,Tony Allen,,activated from IL
6338,2015-03-14,Pacers,,Donald Sloan,placed on IL with sprained toe
6339,2015-03-14,Pacers,Roy Hibbert,,activated from IL
6340,2015-03-14,Warriors,Andrew Bogut,,activated from IL
6341,2015-03-14,Warriors,,James Michael McAdoo / James McAdoo (Michael),placed on IL
6342,2015-03-15,Cavaliers,,Kevin Love,placed on IL for rest
6343,2015-03-15,Clippers,,C.J. Wilcox,placed on IL
6344,2015-03-15,Clippers,Blake Griffin,,activated from IL
6345,2015-03-15,Raptors,,Bruno Caboclo,placed on IL
6346,2015-03-16,Cavaliers,Shawn Marion,,activated from IL
6347,2015-03-16,Hawks,,Kyle Korver,placed on IL with fractured nose
6348,2015-03-16,Hawks,Thabo Sefolosha,,activated from IL
6349,2015-03-16,Hornets,,P.J. Hairston,placed on IL
6350,2015-03-16,Hornets,Al Jefferson,,activated from IL
6351,2015-03-16,Pacers,,Shayne Whittington,placed on IL
6352,2015-03-16,Pacers,Donald Sloan,,activated from IL
6353,2015-03-16,Warriors,,Brandon Rush,placed on IL
6354,2015-03-16,Warriors,James Michael McAdoo / James McAdoo (Michael),,activated from IL
6355,2015-03-17,Pistons,,Greg Monroe,placed on IL with strained right knee
6356,2015-03-17,Pistons,Quincy Miller,,activated from IL
6357,2015-03-17,Spurs,,Aron Baynes,placed on IL with rib injury
6358,2015-03-17,Spurs,,Emanuel Ginobili / Manu Ginobili,placed on IL with sprained right ankle
6359,2015-03-17,Spurs,Kyle Anderson,,activated from IL
6360,2015-03-17,Spurs,Reggie Williams,,activated from IL
6361,2015-03-18,Cavaliers,Kevin Love,,activated from IL
6362,2015-03-18,Celtics,,James Young,placed on IL
6363,2015-03-18,Hawks,,Thabo Sefolosha,placed on IL with calf injury
6364,2015-03-18,Mavericks,,Greg Smith (a),placed on IL
6365,2015-03-18,Mavericks,Al-Farouq Aminu,,activated from IL
6366,2015-03-18,Warriors,,Klay Thompson,placed on IL with sprained right ankle
6367,2015-03-18,Warriors,Brandon Rush,,activated from IL
6368,2015-03-18,Cavaliers,,Joe Harris,placed on IL
6369,2015-03-20,Bulls,Taj Gibson,,activated from IL
6370,2015-03-20,Clippers,,Glen Davis,placed on IL with illness
6371,2015-03-20,Clippers,C.J. Wilcox,,activated from IL
6372,2015-03-20,Grizzlies,,Russ Smith,placed on IL
6373,2015-03-20,Grizzlies,Mike Conley Jr.,,activated from IL
6374,2015-03-20,Heat,Zoran Dragic,,activated from IL
6375,2015-03-20,Hornets,,Noah Vonleh,placed on IL
6376,2015-03-20,Hornets,,Troy Daniels,placed on IL
6377,2015-03-20,Hornets,Cody Zeller,,activated from IL
6378,2015-03-20,Hornets,P.J. Hairston,,activated from IL
6379,2015-03-20,Kings,,DeMarcus Cousins,placed on IL with strained right calf
6380,2015-03-20,Spurs,Aron Baynes,,activated from IL
6381,2015-03-21,Grizzlies,,Courtney Lee,placed on IL with right hand injury
6382,2015-03-21,Grizzlies,Russ Smith,,activated from IL
6383,2015-03-21,Jazz,,Grant Jerrett,placed on IL
6384,2015-03-21,Jazz,Ian Clark,,activated from IL
6385,2015-03-21,Kings,DeMarcus Cousins,,activated from IL
6386,2015-03-22,Celtics,James Young,,activated from IL
6387,2015-03-22,Clippers,,C.J. Wilcox,placed on IL
6388,2015-03-22,Clippers,Glen Davis,,activated from IL
6389,2015-03-22,Hawks,Kyle Korver,,activated from IL
6390,2015-03-22,Hornets,,Cody Zeller,placed on IL with sore right shoulder (out for season)
6391,2015-03-22,Hornets,Noah Vonleh,,activated from IL
6392,2015-03-22,Mavericks,,Jose Juan Barea / Jose Barea / J.J. Barea,placed on IL with sprained left ankle
6393,2015-03-22,Mavericks,Greg Smith (a),,activated from IL
6394,2015-03-22,Raptors,,Kyle Lowry,placed on IL with back injury / rest (DTD)
6395,2015-03-22,Raptors,Bruno Caboclo,,activated from IL
6396,2015-03-23,Bulls,,Cameron Bairstow,placed on IL with illness
6397,2015-03-23,Bulls,,Joakim Noah,placed on IL with general soreness
6398,2015-03-23,Bulls,Jimmy Butler,,activated from IL
6399,2015-03-23,Jazz,,Gordon Hayward,placed on IL with sprained left shoulder
6400,2015-03-23,Jazz,Grant Jerrett,,activated from IL
6401,2015-03-23,Pacers,,Rodney Stuckey,placed on IL with calf injury
6402,2015-03-23,Pacers,Shayne Whittington,,activated from IL
6403,2015-03-23,Warriors,,James Michael McAdoo / James McAdoo (Michael),placed on IL
6404,2015-03-23,Warriors,Klay Thompson,,activated from IL
6405,2015-03-24,Raptors,,Bruno Caboclo,placed on IL
6406,2015-03-24,Spurs,,Aron Baynes,placed on IL with sprained right ankle
6407,2015-03-24,Spurs,Emanuel Ginobili / Manu Ginobili,,activated from IL
6408,2015-03-24,Thunder,,Nick Collison,placed on IL with sprained left ankle
6409,2015-03-24,Warriors,,Shaun Livingston,placed on IL
6410,2015-03-24,Warriors,James Michael McAdoo / James McAdoo (Michael),,activated from IL
6411,2015-03-24,Raptors,Kyle Lowry,,activated from IL
6412,2015-03-24,Spurs,,Kyle Anderson,placed on IL
6413,2015-03-25,Bulls,,Doug McDermott,placed on IL with back injury
6414,2015-03-25,Bulls,Cameron Bairstow,,activated from IL
6415,2015-03-25,Bulls,Joakim Noah,,activated from IL
6416,2015-03-25,Celtics,,James Young,placed on IL
6417,2015-03-25,Celtics,Isaiah Thomas,,activated from IL
6418,2015-03-25,Clippers,,Nate Robinson,placed on IL with knee injury
6419,2015-03-25,Clippers,C.J. Wilcox,,activated from IL
6420,2015-03-25,Grizzlies,,Russ Smith,placed on IL
6421,2015-03-25,Grizzlies,Courtney Lee,,activated from IL
6422,2015-03-25,Hawks,Thabo Sefolosha,,activated from IL
6423,2015-03-25,Heat,,Dwyane Wade,placed on IL with swelling in left knee
6424,2015-03-25,Jazz,,Rodney Hood,placed on IL with illness
6425,2015-03-25,Knicks,,Alexey Shved,placed on IL with fractured rib (out for season)
6426,2015-03-25,Raptors,,Kyle Lowry,placed on IL with back spasms
6427,2015-03-25,Raptors,Bruno Caboclo,,activated from IL
6428,2015-03-25,Rockets,,Patrick Beverley,placed on IL with torn ligaments in left wrist (out for season)
6429,2015-03-25,Rockets,Dwight Howard,,activated from IL
6430,2015-03-25,Suns,,Marcus Thornton (T.),placed on IL with sprained right big toe
6431,2015-03-25,Suns,Brandon Knight,,activated from IL
6432,2015-03-25,Hawks,,Austin Daye,placed on IL
6433,2015-03-27,Hawks,,Jeff Teague,placed on IL with sprained left ankle
6434,2015-03-27,Hawks,Austin Daye,,activated from IL
6435,2015-03-27,Heat,,Hassan Whiteside,placed on IL with hand injury
6436,2015-03-27,Heat,Dwyane Wade,,activated from IL
6437,2015-03-27,Jazz,,Grant Jerrett,placed on IL
6438,2015-03-27,Jazz,Gordon Hayward,,activated from IL
6439,2015-03-27,Mavericks,,Greg Smith (a),placed on IL
6440,2015-03-27,Mavericks,Dwight Powell,,activated from IL
6441,2015-03-27,Rockets,,Terrence Jones,placed on IL with partially collapsed lung
6442,2015-03-27,Warriors,,Brandon Rush,placed on IL
6443,2015-03-27,Warriors,Shaun Livingston,,activated from IL
6444,2015-03-27,Rockets,Clint Capela,,activated from IL
6445,2015-03-28,Hornets,,Michael Kidd-Gilchrist,placed on IL with sprained left ankle (out for season)
6446,2015-03-28,Hornets,Troy Daniels,,activated from IL
6447,2015-03-28,Jazz,Rodney Hood,,activated from IL
6448,2015-03-28,Spurs,Aron Baynes,,activated from IL
6449,2015-03-28,Warriors,,Andre Iguodala,placed on IL
6450,2015-03-28,Warriors,Brandon Rush,,activated from IL
6451,2015-03-29,Clippers,,Ekpe Udoh,placed on IL
6452,2015-03-29,Mavericks,,Monta Ellis,placed on IL with right calf injury
6453,2015-03-29,Mavericks,Greg Smith (a),,activated from IL
6454,2015-03-29,Pacers,,Shayne Whittington,placed on IL
6455,2015-03-29,Pacers,Rodney Stuckey,,activated from IL
6456,2015-03-29,Spurs,,Jeff Ayres / Jeff Pendergraph,placed on IL
6457,2015-03-29,Timberwolves,Anthony Bennett,,activated from IL
6458,2015-03-29,Timberwolves,Robbie Hummel,,activated from IL
6459,2015-03-30,Grizzlies,,Tony Allen,placed on IL with strained left hamstring
6460,2015-03-30,Hawks,,Austin Daye,placed on IL
6461,2015-03-30,Hawks,Jeff Teague,,activated from IL
6462,2015-03-30,Suns,,Brandon Knight,placed on IL with sprained left ankle (out for season)
6463,2015-03-30,Suns,Marcus Thornton (T.),,activated from IL
6464,2015-03-30,Timberwolves,,Kevin Garnett,placed on IL with sore left knee (out for season)
6465,2015-03-30,Timberwolves,,Nikola Pekovic,placed on IL with sprained right ankle (out for season)
6466,2015-03-30,Grizzlies,Jarnell Stokes,,activated from IL
6467,2015-03-31,Clippers,,C.J. Wilcox,placed on IL
6468,2015-03-31,Clippers,Ekpe Udoh,,activated from IL
6469,2015-03-31,Hawks,,Dennis Schroder,placed on IL with toe injury
6470,2015-03-31,Hawks,Austin Daye,,activated from IL
6471,2015-03-31,Heat,,Shabazz Napier,placed on IL with hip injury / sports hernia (out for season)
6472,2015-03-31,Heat,Hassan Whiteside,,activated from IL
6473,2015-03-31,Warriors,,Draymond Green,placed on IL with shin injury
6474,2015-03-31,Warriors,Andre Iguodala,,activated from IL
6475,2015-04-01,Lakers,,Ronnie Price,placed on IL recovering from surgery on right elbow to remove bone spurs and chips (out for season)
6476,2015-04-01,Mavericks,,Dwight Powell,placed on IL
6477,2015-04-01,Mavericks,,Greg Smith (a),placed on IL
6478,2015-04-01,Mavericks,Jose Juan Barea / Jose Barea / J.J. Barea,,activated from IL
6479,2015-04-01,Mavericks,Monta Ellis,,activated from IL
6480,2015-04-01,Nuggets,,Darrell Arthur,placed on IL with strained right calf (out for season)
6481,2015-04-01,Rockets,,Donatas Motiejunas,placed on IL with sore lower back (out for season)
6482,2015-04-01,Rockets,Terrence Jones,,activated from IL
6483,2015-04-01,Spurs,,Reggie Williams,placed on IL
6484,2015-04-01,Spurs,Jeff Ayres / Jeff Pendergraph,,activated from IL
6485,2015-04-01,Wizards,,Paul Pierce,placed on IL for rest
6486,2015-04-01,Wizards,Kris Humphries,,activated from IL
6487,2015-04-02,Cavaliers,,Kevin Love,placed on IL with sore back
6488,2015-04-02,Cavaliers,Joe Harris,,activated from IL
6489,2015-04-03,Blazers,,Dorell Wright,placed on IL with fractured left hand (out for season)
6490,2015-04-03,Bulls,,Kirk Hinrich,placed on IL with hyperextended knee
6491,2015-04-03,Bulls,Doug McDermott,,activated from IL
6492,2015-04-03,Celtics,,Shavlik Randolph,placed on IL
6493,2015-04-03,Celtics,Jared Sullinger,,activated from IL
6494,2015-04-03,Kings,,Rudy Gay,placed on IL with concussion
6495,2015-04-03,Lakers,,Kobe Bryant,placed on IL recovering from surgery on right shoulder to repair torn rotator cuff (out for season)
6496,2015-04-03,Warriors,Draymond Green,,activated from IL
6497,2015-04-04,Hawks,Mike Scott,,activated from IL
6498,2015-04-04,Suns,,Alex Len,placed on IL with fractured nose (out for season)
6499,2015-04-04,Warriors,,James Michael McAdoo / James McAdoo (Michael),placed on IL
6500,2015-04-04,Wizards,,Nene / Nene Hilario / Maybyner Hilario,placed on IL for rest
6501,2015-04-04,Suns,Brandon Knight,,activated from IL
6502,2015-04-04,Hawks,,Austin Daye,placed on IL
6503,2015-04-04,Mavericks,Dwight Powell,,activated from IL
6504,2015-04-05,Cavaliers,,Joe Harris,placed on IL
6505,2015-04-05,Cavaliers,Kevin Love,,activated from IL
6506,2015-04-05,Pacers,,C.J. Watson,placed on IL with sore right elbow (out for season)
6507,2015-04-05,Pacers,Paul George,,activated from IL
6508,2015-04-05,Spurs,,Tiago Splitter,placed on IL with sore right calf
6509,2015-04-05,Spurs,Reggie Williams,,activated from IL (out for season)
6510,2015-04-05,Warriors,,Brandon Rush,placed on IL
6511,2015-04-05,Warriors,James Michael McAdoo / James McAdoo (Michael),,activated from IL
6512,2015-04-07,Clippers,,Ekpe Udoh,placed on IL
6513,2015-04-07,Clippers,Jamal Crawford,,activated from IL
6514,2015-04-07,Hawks,,Paul Millsap,placed on IL with shoulder injury
6515,2015-04-07,Hawks,Dennis Schroder,,activated from IL
6516,2015-04-07,Kings,,DeMarcus Cousins,placed on IL with sore right foot (out for season)
6517,2015-04-07,Kings,Rudy Gay,,activated from IL
6518,2015-04-07,Suns,,Brandon Knight,placed on IL with sprained left ankle (out for season)
6519,2015-04-07,Warriors,,James Michael McAdoo / James McAdoo (Michael),placed on IL
6520,2015-04-07,Warriors,Brandon Rush,,activated from IL
6521,2015-04-07,Suns,Alex Len,,activated from IL
6522,2015-04-08,Bulls,,Cameron Bairstow,placed on IL
6523,2015-04-08,Bulls,Derrick Rose,,activated from IL
6524,2015-04-08,Bulls,Kirk Hinrich,,activated from IL
6525,2015-04-08,Hawks,,John Jenkins,placed on IL with illness
6526,2015-04-08,Hawks,Austin Daye,,activated from IL
6527,2015-04-08,Magic,Evan Fournier,,activated from IL
6528,2015-04-08,Nuggets,,Jameer Nelson,placed on IL with hip flexor injury (out for season)
6529,2015-04-08,Pacers,,Chris Copeland,placed on IL with abdominal injuries from stabbing (out for season)
6530,2015-04-08,Pistons,,Spencer Dinwiddie,placed on IL with sprained left ankle (out for season)
6531,2015-04-08,Pistons,Greg Monroe,,activated from IL
6532,2015-04-08,Raptors,,Amir Johnson,placed on IL with sprained right ankle
6533,2015-04-08,Raptors,Lucas Nogueira,,activated from IL
6534,2015-04-08,Rockets,Kostas Papanikolaou,,activated from IL
6535,2015-04-08,Spurs,,Marco Belinelli,placed on IL with sore left groin
6536,2015-04-08,Wizards,,John Wall (a),placed on IL for rest
6537,2015-04-08,Wizards,Paul Pierce,,activated from IL
6538,2015-04-08,Nuggets,Darrell Arthur,,activated from IL
6539,2015-04-08,Pacers,C.J. Watson,,activated from IL
6540,2015-04-08,Nuggets,,Shavlik Randolph,placed on IL
6541,2015-04-08,Spurs,Kyle Anderson,,activated from IL
6542,2015-04-09,Bulls,,Jimmy Butler,placed on IL with calf injury
6543,2015-04-09,Bulls,Cameron Bairstow,,activated from IL
6544,2015-04-09,Warriors,,Leandro Barbosa,placed on IL with Achilles injury
6545,2015-04-09,Warriors,James Michael McAdoo / James McAdoo (Michael),,activated from IL
6546,2015-04-10,Cavaliers,,Iman Shumpert,placed on IL with sore right quadriceps
6547,2015-04-10,Grizzlies,,Mike Conley Jr.,placed on IL with sprained foot
6548,2015-04-10,Grizzlies,Russ Smith,,activated from IL
6549,2015-04-10,Hawks,,Thabo Sefolosha,"placed on IL with fractured fibula, ligament damage in leg (out for season)"
6550,2015-04-10,Hawks,John Jenkins,,activated from IL
6551,2015-04-10,Jazz,,Trey Burke,placed on IL with back injury
6552,2015-04-10,Jazz,Grant Jerrett,,activated from IL
6553,2015-04-10,Magic,,Ben Gordon,placed on IL
6554,2015-04-10,Magic,Luke Ridnour,,activated from IL
6555,2015-04-10,Mavericks,,Rajon Rondo,placed on IL for rest
6556,2015-04-10,Mavericks,Greg Smith (a),,activated from IL
6557,2015-04-10,Pelicans,,Jeff Withey,placed on IL
6558,2015-04-10,Pelicans,Jrue Holiday,,activated from IL
6559,2015-04-10,Raptors,,Lucas Nogueira,placed on IL
6560,2015-04-10,Raptors,Kyle Lowry,,activated from IL
6561,2015-04-10,Spurs,,Kyle Anderson,placed on IL
6562,2015-04-10,Spurs,Marco Belinelli,,activated from IL
6563,2015-04-10,Thunder,Nick Collison,,activated from IL
6564,2015-04-10,Wizards,Nene / Nene Hilario / Maybyner Hilario,,activated from IL
6565,2015-04-10,Cavaliers,Joe Harris,,activated from IL
6566,2015-04-11,Blazers,,Arron Afflalo,placed on IL with strained right shoulder (out for season)
6567,2015-04-11,Bulls,,Cameron Bairstow,placed on IL
6568,2015-04-11,Bulls,Jimmy Butler,,activated from IL
6569,2015-04-12,Cavaliers,,Kevin Love,placed on IL for rest
6570,2015-04-12,Cavaliers,Iman Shumpert,,activated from IL
6571,2015-04-12,Mavericks,,Devin Harris,placed on IL for rest
6572,2015-04-12,Mavericks,Rajon Rondo,,activated from IL
6573,2015-04-12,Spurs,,Matt Bonner,placed on IL with strained right calf
6574,2015-04-12,Spurs,Kyle Anderson,,activated from IL
6575,2015-04-12,Wizards,,DeJuan Blair,placed on IL
6576,2015-04-12,Wizards,John Wall (a),,activated from IL
6577,2015-04-13,Cavaliers,Kevin Love,,activated from IL
6578,2015-04-14,Clippers,,Austin Rivers,placed on IL
6579,2015-04-14,Raptors,,Bruno Caboclo,placed on IL
6580,2015-04-14,Raptors,Amir Johnson,,activated from IL
6581,2015-04-14,Wizards,,Nene / Nene Hilario / Maybyner Hilario,placed on IL with shoulder injury
6582,2015-04-14,Wizards,DeJuan Blair,,activated from IL
6583,2015-04-15,Bulls,,Joakim Noah,placed on IL with sore left knee
6584,2015-04-15,Cavaliers,,LeBron James,placed on IL for rest
6585,2015-04-15,Celtics,,Avery Bradley,placed on IL with quadriceps injury
6586,2015-04-15,Celtics,,Isaiah Thomas,placed on IL
6587,2015-04-15,Celtics,Chris Babb,,activated from IL
6588,2015-04-15,Hawks,,Mike Scott,placed on IL with back injury
6589,2015-04-15,Hawks,Paul Millsap,,activated from IL
6590,2015-04-15,Jazz,,Gordon Hayward,placed on IL with Achilles injury (out for season)
6591,2015-04-15,Jazz,Trey Burke,,activated from IL
6592,2015-04-15,Mavericks,,Devin Harris,placed on IL with left big toe injury
6593,2015-04-15,Mavericks,Monta Ellis,,activated from IL
6594,2015-04-15,Pelicans,,Jeff Withey,placed on IL
6595,2015-04-15,Warriors,,David Lee,placed on IL with back injury
6596,2015-04-15,Warriors,James Michael McAdoo / James McAdoo (Michael),,activated from IL
6597,2015-04-15,Cavaliers,Joe Harris,,activated from IL
6598,2015-04-15,Celtics,James Young,,activated from IL
6599,2015-04-18,Bulls,,Kirk Hinrich,placed on IL with sprained left knee
6600,2015-04-18,Bulls,Joakim Noah,,activated from IL
6601,2015-04-18,Mavericks,,Dwight Powell,placed on IL
