,Team,Year,Season,Game_num,Date,Away_flag,Opponent,OT_flag
126,Charlotte Hornets,2015,regular,45,2016-01-25,1,Sacramento Kings,2OT
127,Charlotte Hornets,2015,regular,46,2016-01-27,1,Utah Jazz,
128,Charlotte Hornets,2015,regular,47,2016-01-29,1,Portland Trail Blazers,
129,Charlotte Hornets,2015,regular,48,2016-01-31,1,Los Angeles Lakers,
130,Charlotte Hornets,2015,regular,49,2016-02-03,0,Cleveland Cavaliers,
131,Charlotte Hornets,2015,regular,50,2016-02-05,0,Miami Heat,
132,Charlotte Hornets,2015,regular,51,2016-02-06,0,Washington Wizards,
133,Charlotte Hornets,2015,regular,52,2016-02-08,0,Chicago Bulls,
134,Charlotte Hornets,2015,regular,53,2016-02-10,1,Indiana Pacers,
135,Charlotte Hornets,2015,regular,54,2016-02-19,1,Milwaukee Bucks,
136,Charlotte Hornets,2015,regular,55,2016-02-21,1,Brooklyn Nets,
137,Charlotte Hornets,2015,regular,56,2016-02-24,1,Cleveland Cavaliers,
138,Charlotte Hornets,2015,regular,57,2016-02-26,1,Indiana Pacers,
139,Charlotte Hornets,2015,regular,58,2016-02-28,1,Atlanta Hawks,
140,Charlotte Hornets,2015,regular,59,2016-03-01,0,Phoenix Suns,
141,Charlotte Hornets,2015,regular,60,2016-03-02,1,Philadelphia 76ers,
142,Charlotte Hornets,2015,regular,61,2016-03-04,0,Indiana Pacers,
143,Charlotte Hornets,2015,regular,62,2016-03-07,0,Minnesota Timberwolves,
144,Charlotte Hornets,2015,regular,63,2016-03-09,0,New Orleans Pelicans,
145,Charlotte Hornets,2015,regular,64,2016-03-11,0,Detroit Pistons,
146,Charlotte Hornets,2015,regular,65,2016-03-12,0,Houston Rockets,
147,Charlotte Hornets,2015,regular,66,2016-03-14,0,Dallas Mavericks,
148,Charlotte Hornets,2015,regular,67,2016-03-16,0,Orlando Magic,
149,Charlotte Hornets,2015,regular,68,2016-03-17,1,Miami Heat,
150,Charlotte Hornets,2015,regular,69,2016-03-19,0,Denver Nuggets,
151,Charlotte Hornets,2015,regular,70,2016-03-21,0,San Antonio Spurs,
152,Charlotte Hornets,2015,regular,71,2016-03-22,1,Brooklyn Nets,
153,Charlotte Hornets,2015,regular,72,2016-03-25,1,Detroit Pistons,
154,Charlotte Hornets,2015,regular,73,2016-03-26,1,Milwaukee Bucks,
155,Charlotte Hornets,2015,regular,74,2016-03-29,1,Philadelphia 76ers,
156,Charlotte Hornets,2015,regular,75,2016-04-01,0,Philadelphia 76ers,
157,Charlotte Hornets,2015,regular,76,2016-04-03,1,Cleveland Cavaliers,
158,Charlotte Hornets,2015,regular,77,2016-04-05,1,Toronto Raptors,
159,Charlotte Hornets,2015,regular,78,2016-04-06,1,New York Knicks,
160,Charlotte Hornets,2015,regular,79,2016-04-08,0,Brooklyn Nets,
161,Charlotte Hornets,2015,regular,80,2016-04-10,1,Washington Wizards,
162,Charlotte Hornets,2015,regular,81,2016-04-11,1,Boston Celtics,
163,Charlotte Hornets,2015,regular,82,2016-04-13,0,Orlando Magic,
164,Charlotte Hornets,2015,post,83,2016-04-17,1,Miami Heat,
165,Charlotte Hornets,2015,post,84,2016-04-20,1,Miami Heat,
166,Charlotte Hornets,2015,post,85,2016-04-23,0,Miami Heat,
167,Charlotte Hornets,2015,post,86,2016-04-25,0,Miami Heat,
168,Charlotte Hornets,2015,post,87,2016-04-27,1,Miami Heat,
169,Charlotte Hornets,2015,post,88,2016-04-29,0,Miami Heat,
170,Charlotte Hornets,2015,post,89,2016-05-01,1,Miami Heat,
171,Charlotte Hornets,2016,regular,1,2016-10-26,1,Milwaukee Bucks,
172,Charlotte Hornets,2016,regular,2,2016-10-28,1,Miami Heat,
173,Charlotte Hornets,2016,regular,3,2016-10-29,0,Boston Celtics,
174,Charlotte Hornets,2016,regular,4,2016-11-02,0,Philadelphia 76ers,
175,Charlotte Hornets,2016,regular,5,2016-11-04,1,Brooklyn Nets,
176,Charlotte Hornets,2016,regular,6,2016-11-07,0,Indiana Pacers,
177,Charlotte Hornets,2016,regular,7,2016-11-09,0,Utah Jazz,
178,Charlotte Hornets,2016,regular,8,2016-11-11,0,Toronto Raptors,
179,Charlotte Hornets,2016,regular,9,2016-11-13,1,Cleveland Cavaliers,
180,Charlotte Hornets,2016,regular,10,2016-11-15,1,Minnesota Timberwolves,
181,Charlotte Hornets,2016,regular,11,2016-11-18,0,Atlanta Hawks,
182,Charlotte Hornets,2016,regular,12,2016-11-19,1,New Orleans Pelicans,OT
183,Charlotte Hornets,2016,regular,13,2016-11-21,0,Memphis Grizzlies,
184,Charlotte Hornets,2016,regular,14,2016-11-23,0,San Antonio Spurs,
185,Charlotte Hornets,2016,regular,15,2016-11-25,1,New York Knicks,OT
186,Charlotte Hornets,2016,regular,16,2016-11-26,0,New York Knicks,
187,Charlotte Hornets,2016,regular,17,2016-11-28,1,Memphis Grizzlies,
188,Charlotte Hornets,2016,regular,18,2016-11-29,0,Detroit Pistons,
189,Charlotte Hornets,2016,regular,19,2016-12-01,0,Dallas Mavericks,
190,Charlotte Hornets,2016,regular,20,2016-12-03,0,Minnesota Timberwolves,OT
191,Charlotte Hornets,2016,regular,21,2016-12-05,1,Dallas Mavericks,
192,Charlotte Hornets,2016,regular,22,2016-12-07,0,Detroit Pistons,
193,Charlotte Hornets,2016,regular,23,2016-12-09,0,Orlando Magic,
194,Charlotte Hornets,2016,regular,24,2016-12-10,1,Cleveland Cavaliers,
195,Charlotte Hornets,2016,regular,25,2016-12-12,1,Indiana Pacers,
196,Charlotte Hornets,2016,regular,26,2016-12-14,1,Washington Wizards,
197,Charlotte Hornets,2016,regular,27,2016-12-16,1,Boston Celtics,
198,Charlotte Hornets,2016,regular,28,2016-12-17,1,Atlanta Hawks,
199,Charlotte Hornets,2016,regular,29,2016-12-20,0,Los Angeles Lakers,
