,Team,Year,Season,Game_num,Date,Away_flag,Opponent,OT_flag
122,New Orleans Pelicans,2014,regular,41,2015-01-19,1,New York Knicks,
123,New Orleans Pelicans,2014,regular,42,2015-01-21,0,Los Angeles Lakers,
124,New Orleans Pelicans,2014,regular,43,2015-01-23,1,Minnesota Timberwolves,
125,New Orleans Pelicans,2014,regular,44,2015-01-25,0,Dallas Mavericks,
126,New Orleans Pelicans,2014,regular,45,2015-01-26,0,Philadelphia 76ers,
127,New Orleans Pelicans,2014,regular,46,2015-01-28,0,Denver Nuggets,
128,New Orleans Pelicans,2014,regular,47,2015-01-30,0,Los Angeles Clippers,
129,New Orleans Pelicans,2014,regular,48,2015-02-02,0,Atlanta Hawks,
130,New Orleans Pelicans,2014,regular,49,2015-02-04,0,Oklahoma City Thunder,
131,New Orleans Pelicans,2014,regular,50,2015-02-06,1,Oklahoma City Thunder,
132,New Orleans Pelicans,2014,regular,51,2015-02-07,0,Chicago Bulls,
133,New Orleans Pelicans,2014,regular,52,2015-02-09,0,Utah Jazz,
134,New Orleans Pelicans,2014,regular,53,2015-02-11,0,Indiana Pacers,
135,New Orleans Pelicans,2014,regular,54,2015-02-20,1,Orlando Magic,
136,New Orleans Pelicans,2014,regular,55,2015-02-21,1,Miami Heat,
137,New Orleans Pelicans,2014,regular,56,2015-02-23,0,Toronto Raptors,
138,New Orleans Pelicans,2014,regular,57,2015-02-25,0,Brooklyn Nets,
139,New Orleans Pelicans,2014,regular,58,2015-02-27,0,Miami Heat,
140,New Orleans Pelicans,2014,regular,59,2015-03-01,1,Denver Nuggets,
141,New Orleans Pelicans,2014,regular,60,2015-03-02,1,Dallas Mavericks,
142,New Orleans Pelicans,2014,regular,61,2015-03-04,0,Detroit Pistons,
143,New Orleans Pelicans,2014,regular,62,2015-03-06,0,Boston Celtics,
144,New Orleans Pelicans,2014,regular,63,2015-03-07,0,Memphis Grizzlies,
145,New Orleans Pelicans,2014,regular,64,2015-03-09,1,Milwaukee Bucks,
146,New Orleans Pelicans,2014,regular,65,2015-03-10,1,Brooklyn Nets,
147,New Orleans Pelicans,2014,regular,66,2015-03-15,0,Denver Nuggets,2OT
148,New Orleans Pelicans,2014,regular,67,2015-03-17,0,Milwaukee Bucks,
149,New Orleans Pelicans,2014,regular,68,2015-03-19,1,Phoenix Suns,
150,New Orleans Pelicans,2014,regular,69,2015-03-20,1,Golden State Warriors,
