,Team,Year,Season,Game_num,Date,Away_flag,Opponent,OT_flag
237,San Antonio Spurs,2011,regular,58,2012-04-14,0,Phoenix Suns,
238,San Antonio Spurs,2011,regular,59,2012-04-16,1,Golden State Warriors,
239,San Antonio Spurs,2011,regular,60,2012-04-17,1,Los Angeles Lakers,
240,San Antonio Spurs,2011,regular,61,2012-04-18,1,Sacramento Kings,
241,San Antonio Spurs,2011,regular,62,2012-04-20,0,Los Angeles Lakers,
242,San Antonio Spurs,2011,regular,63,2012-04-22,0,Cleveland Cavaliers,
243,San Antonio Spurs,2011,regular,64,2012-04-23,0,Portland Trail Blazers,
244,San Antonio Spurs,2011,regular,65,2012-04-25,1,Phoenix Suns,
245,San Antonio Spurs,2011,regular,66,2012-04-26,1,Golden State Warriors,
246,San Antonio Spurs,2011,post,67,2012-04-29,0,Utah Jazz,
247,San Antonio Spurs,2011,post,68,2012-05-02,0,Utah Jazz,
248,San Antonio Spurs,2011,post,69,2012-05-05,1,Utah Jazz,
249,San Antonio Spurs,2011,post,70,2012-05-07,1,Utah Jazz,
250,San Antonio Spurs,2011,post,71,2012-05-15,0,Los Angeles Clippers,
251,San Antonio Spurs,2011,post,72,2012-05-17,0,Los Angeles Clippers,
252,San Antonio Spurs,2011,post,73,2012-05-19,1,Los Angeles Clippers,
253,San Antonio Spurs,2011,post,74,2012-05-20,1,Los Angeles Clippers,
254,San Antonio Spurs,2011,post,75,2012-05-27,0,Oklahoma City Thunder,
255,San Antonio Spurs,2011,post,76,2012-05-29,0,Oklahoma City Thunder,
256,San Antonio Spurs,2011,post,77,2012-05-31,1,Oklahoma City Thunder,
257,San Antonio Spurs,2011,post,78,2012-06-02,1,Oklahoma City Thunder,
258,San Antonio Spurs,2011,post,79,2012-06-04,0,Oklahoma City Thunder,
259,San Antonio Spurs,2011,post,80,2012-06-06,1,Oklahoma City Thunder,
260,San Antonio Spurs,2012,regular,1,2012-10-31,1,New Orleans Hornets,
261,San Antonio Spurs,2012,regular,2,2012-11-01,0,Oklahoma City Thunder,
262,San Antonio Spurs,2012,regular,3,2012-11-03,0,Utah Jazz,
263,San Antonio Spurs,2012,regular,4,2012-11-05,0,Indiana Pacers,
264,San Antonio Spurs,2012,regular,5,2012-11-07,1,Los Angeles Clippers,
265,San Antonio Spurs,2012,regular,6,2012-11-09,1,Sacramento Kings,
266,San Antonio Spurs,2012,regular,7,2012-11-10,1,Portland Trail Blazers,
267,San Antonio Spurs,2012,regular,8,2012-11-13,1,Los Angeles Lakers,
268,San Antonio Spurs,2012,regular,9,2012-11-15,0,New York Knicks,
269,San Antonio Spurs,2012,regular,10,2012-11-17,0,Denver Nuggets,
270,San Antonio Spurs,2012,regular,11,2012-11-19,0,Los Angeles Clippers,
271,San Antonio Spurs,2012,regular,12,2012-11-21,1,Boston Celtics,
272,San Antonio Spurs,2012,regular,13,2012-11-23,1,Indiana Pacers,
273,San Antonio Spurs,2012,regular,14,2012-11-25,1,Toronto Raptors,2OT
274,San Antonio Spurs,2012,regular,15,2012-11-26,1,Washington Wizards,
275,San Antonio Spurs,2012,regular,16,2012-11-28,1,Orlando Magic,
276,San Antonio Spurs,2012,regular,17,2012-11-29,1,Miami Heat,
277,San Antonio Spurs,2012,regular,18,2012-12-01,0,Memphis Grizzlies,OT
278,San Antonio Spurs,2012,regular,19,2012-12-05,0,Milwaukee Bucks,
279,San Antonio Spurs,2012,regular,20,2012-12-07,0,Houston Rockets,
280,San Antonio Spurs,2012,regular,21,2012-12-08,1,Charlotte Bobcats,
281,San Antonio Spurs,2012,regular,22,2012-12-10,1,Houston Rockets,OT
282,San Antonio Spurs,2012,regular,23,2012-12-12,1,Utah Jazz,
283,San Antonio Spurs,2012,regular,24,2012-12-13,1,Portland Trail Blazers,
284,San Antonio Spurs,2012,regular,25,2012-12-15,0,Boston Celtics,
285,San Antonio Spurs,2012,regular,26,2012-12-17,1,Oklahoma City Thunder,
286,San Antonio Spurs,2012,regular,27,2012-12-18,1,Denver Nuggets,
287,San Antonio Spurs,2012,regular,28,2012-12-21,0,New Orleans Hornets,
288,San Antonio Spurs,2012,regular,29,2012-12-23,0,Dallas Mavericks,
289,San Antonio Spurs,2012,regular,30,2012-12-26,0,Toronto Raptors,
