,Team,Year,Season,Game_num,Date,Away_flag,Opponent,OT_flag
163,Charlotte Bobcats,2010,regular,78,2011-04-06,0,Orlando Magic,OT
164,Charlotte Bobcats,2010,regular,79,2011-04-08,1,Miami Heat,
165,Charlotte Bobcats,2010,regular,80,2011-04-10,0,Detroit Pistons,
166,Charlotte Bobcats,2010,regular,81,2011-04-11,1,New Jersey Nets,
167,Charlotte Bobcats,2010,regular,82,2011-04-13,0,Atlanta Hawks,
168,Charlotte Bobcats,2011,regular,1,2011-12-26,0,Milwaukee Bucks,
169,Charlotte Bobcats,2011,regular,2,2011-12-28,0,Miami Heat,
170,Charlotte Bobcats,2011,regular,3,2011-12-30,0,Orlando Magic,
171,Charlotte Bobcats,2011,regular,4,2012-01-01,1,Miami Heat,
172,Charlotte Bobcats,2011,regular,5,2012-01-03,1,Cleveland Cavaliers,
173,Charlotte Bobcats,2011,regular,6,2012-01-04,1,New York Knicks,
174,Charlotte Bobcats,2011,regular,7,2012-01-06,0,Atlanta Hawks,OT
175,Charlotte Bobcats,2011,regular,8,2012-01-07,1,Indiana Pacers,
176,Charlotte Bobcats,2011,regular,9,2012-01-09,1,New York Knicks,
177,Charlotte Bobcats,2011,regular,10,2012-01-10,0,Houston Rockets,
178,Charlotte Bobcats,2011,regular,11,2012-01-12,1,Atlanta Hawks,
179,Charlotte Bobcats,2011,regular,12,2012-01-13,0,Detroit Pistons,
180,Charlotte Bobcats,2011,regular,13,2012-01-14,0,Golden State Warriors,
181,Charlotte Bobcats,2011,regular,14,2012-01-16,0,Cleveland Cavaliers,
182,Charlotte Bobcats,2011,regular,15,2012-01-17,1,Orlando Magic,
183,Charlotte Bobcats,2011,regular,16,2012-01-21,1,Chicago Bulls,
184,Charlotte Bobcats,2011,regular,17,2012-01-22,1,New Jersey Nets,
185,Charlotte Bobcats,2011,regular,18,2012-01-24,0,New York Knicks,
186,Charlotte Bobcats,2011,regular,19,2012-01-25,1,Washington Wizards,
187,Charlotte Bobcats,2011,regular,20,2012-01-27,1,Philadelphia 76ers,
188,Charlotte Bobcats,2011,regular,21,2012-01-28,0,Washington Wizards,
189,Charlotte Bobcats,2011,regular,22,2012-01-31,1,Los Angeles Lakers,
190,Charlotte Bobcats,2011,regular,23,2012-02-01,1,Portland Trail Blazers,
191,Charlotte Bobcats,2011,regular,24,2012-02-04,1,Phoenix Suns,
192,Charlotte Bobcats,2011,regular,25,2012-02-07,1,Boston Celtics,
193,Charlotte Bobcats,2011,regular,26,2012-02-10,0,Chicago Bulls,
194,Charlotte Bobcats,2011,regular,27,2012-02-11,0,Los Angeles Clippers,
195,Charlotte Bobcats,2011,regular,28,2012-02-13,0,Philadelphia 76ers,
196,Charlotte Bobcats,2011,regular,29,2012-02-15,1,Minnesota Timberwolves,
197,Charlotte Bobcats,2011,regular,30,2012-02-17,1,Toronto Raptors,
198,Charlotte Bobcats,2011,regular,31,2012-02-19,1,Indiana Pacers,
199,Charlotte Bobcats,2011,regular,32,2012-02-22,0,Indiana Pacers,
200,Charlotte Bobcats,2011,regular,33,2012-02-29,1,Detroit Pistons,
201,Charlotte Bobcats,2011,regular,34,2012-03-02,1,San Antonio Spurs,
202,Charlotte Bobcats,2011,regular,35,2012-03-04,0,New Jersey Nets,
203,Charlotte Bobcats,2011,regular,36,2012-03-06,0,Orlando Magic,
204,Charlotte Bobcats,2011,regular,37,2012-03-07,0,Utah Jazz,
205,Charlotte Bobcats,2011,regular,38,2012-03-09,0,New Jersey Nets,
206,Charlotte Bobcats,2011,regular,39,2012-03-10,1,Oklahoma City Thunder,
207,Charlotte Bobcats,2011,regular,40,2012-03-12,1,New Orleans Hornets,
208,Charlotte Bobcats,2011,regular,41,2012-03-14,1,Houston Rockets,
209,Charlotte Bobcats,2011,regular,42,2012-03-15,1,Dallas Mavericks,
210,Charlotte Bobcats,2011,regular,43,2012-03-17,0,Toronto Raptors,
211,Charlotte Bobcats,2011,regular,44,2012-03-19,0,Philadelphia 76ers,
212,Charlotte Bobcats,2011,regular,45,2012-03-23,0,Milwaukee Bucks,
213,Charlotte Bobcats,2011,regular,46,2012-03-24,1,New Jersey Nets,
214,Charlotte Bobcats,2011,regular,47,2012-03-26,0,Boston Celtics,
215,Charlotte Bobcats,2011,regular,48,2012-03-28,0,Minnesota Timberwolves,
216,Charlotte Bobcats,2011,regular,49,2012-03-30,0,Denver Nuggets,
217,Charlotte Bobcats,2011,regular,50,2012-03-31,1,Detroit Pistons,OT
218,Charlotte Bobcats,2011,regular,51,2012-04-03,1,Toronto Raptors,
219,Charlotte Bobcats,2011,regular,52,2012-04-04,1,Atlanta Hawks,
220,Charlotte Bobcats,2011,regular,53,2012-04-06,1,Milwaukee Bucks,
221,Charlotte Bobcats,2011,regular,54,2012-04-07,0,Atlanta Hawks,
222,Charlotte Bobcats,2011,regular,55,2012-04-09,0,Washington Wizards,
223,Charlotte Bobcats,2011,regular,56,2012-04-10,1,Cleveland Cavaliers,
224,Charlotte Bobcats,2011,regular,57,2012-04-12,0,Detroit Pistons,
225,Charlotte Bobcats,2011,regular,58,2012-04-13,1,Miami Heat,
226,Charlotte Bobcats,2011,regular,59,2012-04-15,0,Boston Celtics,
227,Charlotte Bobcats,2011,regular,60,2012-04-16,0,New Orleans Hornets,
228,Charlotte Bobcats,2011,regular,61,2012-04-18,0,Chicago Bulls,
229,Charlotte Bobcats,2011,regular,62,2012-04-20,0,Memphis Grizzlies,
230,Charlotte Bobcats,2011,regular,63,2012-04-22,0,Sacramento Kings,
231,Charlotte Bobcats,2011,regular,64,2012-04-23,1,Washington Wizards,
232,Charlotte Bobcats,2011,regular,65,2012-04-25,1,Orlando Magic,
233,Charlotte Bobcats,2011,regular,66,2012-04-26,0,New York Knicks,
234,Charlotte Bobcats,2012,regular,1,2012-11-02,0,Indiana Pacers,
235,Charlotte Bobcats,2012,regular,2,2012-11-03,1,Dallas Mavericks,
236,Charlotte Bobcats,2012,regular,3,2012-11-07,0,Phoenix Suns,
237,Charlotte Bobcats,2012,regular,4,2012-11-09,1,New Orleans Hornets,
238,Charlotte Bobcats,2012,regular,5,2012-11-10,0,Dallas Mavericks,OT
239,Charlotte Bobcats,2012,regular,6,2012-11-13,0,Washington Wizards,
240,Charlotte Bobcats,2012,regular,7,2012-11-14,1,Minnesota Timberwolves,
241,Charlotte Bobcats,2012,regular,8,2012-11-17,0,Memphis Grizzlies,
242,Charlotte Bobcats,2012,regular,9,2012-11-19,0,Milwaukee Bucks,
243,Charlotte Bobcats,2012,regular,10,2012-11-21,0,Toronto Raptors,
244,Charlotte Bobcats,2012,regular,11,2012-11-23,0,Atlanta Hawks,
245,Charlotte Bobcats,2012,regular,12,2012-11-24,1,Washington Wizards,2OT
246,Charlotte Bobcats,2012,regular,13,2012-11-26,1,Oklahoma City Thunder,
247,Charlotte Bobcats,2012,regular,14,2012-11-28,1,Atlanta Hawks,
248,Charlotte Bobcats,2012,regular,15,2012-11-30,0,Philadelphia 76ers,
249,Charlotte Bobcats,2012,regular,16,2012-12-03,0,Portland Trail Blazers,OT
250,Charlotte Bobcats,2012,regular,17,2012-12-05,0,New York Knicks,
251,Charlotte Bobcats,2012,regular,18,2012-12-07,1,Milwaukee Bucks,
252,Charlotte Bobcats,2012,regular,19,2012-12-08,0,San Antonio Spurs,
253,Charlotte Bobcats,2012,regular,20,2012-12-10,0,Golden State Warriors,
254,Charlotte Bobcats,2012,regular,21,2012-12-12,0,Los Angeles Clippers,
255,Charlotte Bobcats,2012,regular,22,2012-12-13,1,Atlanta Hawks,
256,Charlotte Bobcats,2012,regular,23,2012-12-15,0,Orlando Magic,
257,Charlotte Bobcats,2012,regular,24,2012-12-18,1,Los Angeles Lakers,
258,Charlotte Bobcats,2012,regular,25,2012-12-19,1,Phoenix Suns,
259,Charlotte Bobcats,2012,regular,26,2012-12-21,1,Golden State Warriors,
260,Charlotte Bobcats,2012,regular,27,2012-12-22,1,Denver Nuggets,
261,Charlotte Bobcats,2012,regular,28,2012-12-26,0,Miami Heat,
262,Charlotte Bobcats,2012,regular,29,2012-12-28,1,Brooklyn Nets,
263,Charlotte Bobcats,2012,regular,30,2012-12-29,0,New Orleans Hornets,
264,Charlotte Bobcats,2012,regular,31,2012-12-31,1,Chicago Bulls,
265,Charlotte Bobcats,2012,regular,32,2013-01-04,0,Cleveland Cavaliers,
266,Charlotte Bobcats,2012,regular,33,2013-01-06,1,Detroit Pistons,OT
267,Charlotte Bobcats,2012,regular,34,2013-01-09,0,Utah Jazz,
268,Charlotte Bobcats,2012,regular,35,2013-01-11,1,Toronto Raptors,
269,Charlotte Bobcats,2012,regular,36,2013-01-12,1,Indiana Pacers,
270,Charlotte Bobcats,2012,regular,37,2013-01-14,1,Boston Celtics,
271,Charlotte Bobcats,2012,regular,38,2013-01-15,0,Indiana Pacers,
272,Charlotte Bobcats,2012,regular,39,2013-01-18,1,Orlando Magic,
273,Charlotte Bobcats,2012,regular,40,2013-01-19,0,Sacramento Kings,
274,Charlotte Bobcats,2012,regular,41,2013-01-21,0,Houston Rockets,
275,Charlotte Bobcats,2012,regular,42,2013-01-23,0,Atlanta Hawks,
276,Charlotte Bobcats,2012,regular,43,2013-01-26,0,Minnesota Timberwolves,
277,Charlotte Bobcats,2012,regular,44,2013-01-28,1,Chicago Bulls,
278,Charlotte Bobcats,2012,regular,45,2013-01-30,1,San Antonio Spurs,
279,Charlotte Bobcats,2012,regular,46,2013-02-02,1,Houston Rockets,
280,Charlotte Bobcats,2012,regular,47,2013-02-04,1,Miami Heat,
281,Charlotte Bobcats,2012,regular,48,2013-02-06,1,Cleveland Cavaliers,
282,Charlotte Bobcats,2012,regular,49,2013-02-08,0,Los Angeles Lakers,
283,Charlotte Bobcats,2012,regular,50,2013-02-09,1,Philadelphia 76ers,
284,Charlotte Bobcats,2012,regular,51,2013-02-11,0,Boston Celtics,
285,Charlotte Bobcats,2012,regular,52,2013-02-13,1,Indiana Pacers,
286,Charlotte Bobcats,2012,regular,53,2013-02-19,1,Orlando Magic,
287,Charlotte Bobcats,2012,regular,54,2013-02-20,0,Detroit Pistons,
288,Charlotte Bobcats,2012,regular,55,2013-02-22,0,Chicago Bulls,
